inspection_id,inspection_date,region,application,voltage_class,installation_year,cable_age_years,cable_length_km,rated_voltage_kV,soil_corrosivity_index,ambient_temp_C,humidity_percent,load_factor,overload_events_last_year,fault_history_count,maintenance_score,months_since_maintenance,partial_discharge_pC,insulation_resistance_MOhm,tan_delta,health_index,risk_level,replacement_urgency_years,xlpe_demand_tons
INS-01203,2024-04-02,UAE,Power Distribution (MV),MV (1-35kV),2008,17,5.45,11.0,0.903,34.1,43.3,0.808,1,1,0.813,18,17.94,4075.0,0.00662,67.9,Medium,12.2,4.85
INS-01204,2023-09-20,UAE,Power Distribution (MV),MV (1-35kV),2021,4,4.7,11.0,0.719,39.7,37.9,0.618,0,0,0.589,33,0.5,4544.0,0.0005,100.0,Low,15.0,3.53
INS-01205,2024-06-24,UAE,Renewable Energy,MV (1-35kV),2010,15,0.95,11.0,0.911,38.8,46.0,0.698,0,1,1.0,10,10.68,3905.0,0.00574,79.2,Low,13.7,0.77
INS-01206,2023-07-12,UAE,Power Distribution (MV),MV (1-35kV),2010,15,2.35,11.0,0.68,40.4,43.4,0.721,0,1,1.0,34,6.77,3955.0,0.00568,83.7,Low,15.0,1.76
INS-01207,2025-05-20,UAE,Power Transmission (HV),LV (<1kV),2005,20,44.61,0.4,0.739,31.2,43.7,0.915,3,2,0.964,5,22.8,3570.0,0.00672,52.2,Medium,8.2,25.93
INS-01208,2025-10-25,UAE,Power Distribution (MV),HV (35-150kV),2007,18,2.41,66.0,0.626,42.1,46.2,0.841,1,2,0.945,29,14.89,4435.0,0.00528,70.4,Low,12.7,4.17
INS-01209,2023-06-05,UAE,Power Distribution (MV),MV (1-35kV),2013,12,3.71,11.0,0.711,35.5,39.7,0.538,0,0,0.709,29,0.0,4292.0,0.00315,94.0,Low,15.0,2.78
INS-01210,2023-08-07,UAE,Power Distribution (MV),HV (35-150kV),2009,16,8.98,66.0,0.817,33.9,25.9,0.642,1,1,0.727,6,7.74,4088.0,0.00744,73.4,Low,13.2,15.09
INS-01211,2023-10-10,UAE,Telecommunications,LV (<1kV),2019,6,0.63,0.4,0.861,34.0,44.0,0.735,1,0,0.784,7,10.94,4207.0,0.00204,92.5,Low,15.0,0.25
INS-01212,2023-11-02,UAE,Renewable Energy,MV (1-35kV),2013,12,0.83,11.0,0.749,38.9,60.3,0.855,3,3,0.867,15,5.18,4494.0,0.00688,68.6,Medium,11.8,0.76
INS-01213,2023-08-31,UAE,Telecommunications,MV (1-35kV),2005,20,2.43,11.0,0.773,28.9,40.4,0.738,0,2,0.832,12,8.28,3081.0,0.00736,63.3,Medium,13.3,2.03
INS-01214,2023-08-22,UAE,Construction/Building,MV (1-35kV),2013,12,2.61,11.0,0.866,33.4,27.5,0.649,0,1,1.0,12,0.0,3195.0,0.00329,86.3,Low,15.0,1.96
INS-01215,2025-04-18,UAE,Telecommunications,MV (1-35kV),2013,12,4.39,11.0,0.848,35.0,47.0,0.631,1,2,0.854,1,0.0,4662.0,0.00591,82.3,Low,15.0,3.29
INS-01216,2025-06-01,UAE,Industrial,LV (<1kV),2011,14,3.84,0.4,0.717,29.8,42.5,0.811,2,1,0.743,35,9.84,4267.0,0.00534,74.9,Low,14.6,1.58
INS-01217,2023-10-29,UAE,Construction/Building,HV (35-150kV),2013,12,3.66,66.0,0.808,23.3,52.0,0.928,1,1,1.0,10,5.6,4102.0,0.00425,85.1,Low,15.0,5.49
INS-01218,2023-04-27,UAE,Construction/Building,HV (35-150kV),2013,12,1.45,66.0,0.808,30.1,52.0,0.58,0,2,0.947,35,10.62,4758.0,0.00435,83.0,Low,15.0,2.17
INS-01219,2024-12-18,UAE,Renewable Energy,LV (<1kV),2008,17,3.77,0.4,0.64,31.1,33.1,0.737,0,3,0.87,3,14.81,3173.0,0.0069,61.3,Medium,10.6,1.95
INS-01220,2025-11-19,UAE,Industrial,EHV (>150kV),2009,16,2.0,220.0,0.686,32.1,43.2,0.726,1,0,0.851,21,15.26,3272.0,0.00531,74.8,Low,14.6,5.65
INS-01221,2023-08-28,UAE,Power Distribution (MV),EHV (>150kV),2015,10,1.18,220.0,0.839,37.8,42.8,0.784,0,1,0.83,4,1.82,3962.0,0.00271,89.6,Low,15.0,3.24
INS-01222,2024-10-23,UAE,Construction/Building,MV (1-35kV),2010,15,3.91,11.0,0.869,31.7,55.8,0.817,2,1,1.0,28,10.1,4345.0,0.00325,77.4,Low,15.0,2.93
INS-01223,2024-02-09,UAE,Industrial,HV (35-150kV),2008,17,1.59,66.0,0.724,33.9,27.3,0.751,0,1,0.931,17,21.23,3983.0,0.0063,72.5,Low,14.1,2.53
INS-01224,2023-07-12,UAE,Renewable Energy,EHV (>150kV),2016,9,4.02,220.0,0.717,31.2,57.2,0.665,1,1,0.987,29,4.11,4734.0,0.00329,93.8,Low,15.0,11.06
INS-01225,2025-11-07,UAE,Renewable Energy,HV (35-150kV),2011,14,2.78,66.0,0.748,34.2,45.2,0.733,0,0,0.979,15,11.42,4204.0,0.00203,89.7,Low,15.0,4.17
INS-01226,2024-06-30,UAE,Power Transmission (HV),HV (35-150kV),2017,8,29.83,66.0,0.769,32.1,45.5,0.724,0,0,0.827,15,7.17,4058.0,0.0026,95.5,Low,15.0,44.74
INS-01227,2025-10-21,UAE,Construction/Building,MV (1-35kV),2016,9,4.96,11.0,0.921,36.1,54.1,0.703,0,1,0.9,3,5.77,4746.0,0.00331,92.7,Low,15.0,3.72
INS-01228,2023-11-28,UAE,Telecommunications,LV (<1kV),2009,16,4.19,0.4,0.744,34.4,43.3,0.737,1,5,0.734,20,24.94,4978.0,0.01095,48.3,High,10.1,2.22
INS-01229,2024-06-28,UAE,Power Transmission (HV),MV (1-35kV),2010,15,15.98,11.0,0.824,35.5,39.3,0.588,0,1,1.0,27,16.32,4227.0,0.00402,79.7,Low,12.6,13.9
INS-01230,2025-09-17,UAE,Construction/Building,MV (1-35kV),2019,6,4.69,11.0,0.863,38.1,24.8,0.586,0,3,0.746,27,2.18,4879.0,0.00573,85.8,Low,15.0,3.52
INS-01231,2025-01-10,UAE,Construction/Building,LV (<1kV),2022,3,2.51,0.4,1.0,29.0,27.3,0.686,1,0,0.801,33,0.0,4279.0,0.00163,100.0,Low,15.0,1.0
INS-01232,2025-09-14,UAE,Power Distribution (MV),MV (1-35kV),2009,16,0.76,11.0,0.759,31.9,23.5,0.623,1,2,1.0,28,13.05,3652.0,0.00691,68.5,Medium,12.3,0.67
INS-01233,2024-01-18,UAE,Renewable Energy,MV (1-35kV),2011,14,1.32,11.0,0.68,32.8,45.2,0.885,1,0,0.639,8,0.47,3922.0,0.00162,86.6,Low,14.9,1.0
INS-01234,2023-07-19,UAE,Power Distribution (MV),HV (35-150kV),2010,15,1.02,66.0,0.863,25.7,30.0,0.639,2,1,0.932,11,16.26,4459.0,0.00556,72.7,Low,13.1,1.72
INS-01235,2024-07-03,UAE,Renewable Energy,LV (<1kV),2013,12,2.19,0.4,0.69,28.3,54.0,0.621,0,1,0.847,23,17.31,4073.0,0.00507,80.6,Low,13.9,0.94
INS-01236,2024-01-09,UAE,Renewable Energy,LV (<1kV),2022,3,3.06,0.4,0.884,37.7,43.5,0.773,1,0,0.879,3,0.0,5750.0,0.00211,100.0,Low,15.0,1.22
INS-01237,2023-01-30,UAE,Telecommunications,LV (<1kV),2010,15,2.93,0.4,0.598,35.8,52.8,0.705,0,0,0.911,3,5.15,4725.0,0.004,93.7,Low,15.0,1.17
INS-01238,2023-12-17,UAE,Construction/Building,MV (1-35kV),2019,6,1.16,11.0,0.86,42.8,56.0,0.79,2,0,0.929,8,0.0,4981.0,0.00255,100.0,Low,15.0,0.87
INS-01239,2024-12-15,UAE,Construction/Building,LV (<1kV),2008,17,3.84,0.4,0.953,48.5,58.9,0.838,2,2,0.745,17,20.11,3434.0,0.00777,53.5,Medium,12.0,1.84
INS-01240,2024-11-13,UAE,Construction/Building,HV (35-150kV),2016,9,3.2,66.0,0.949,38.1,45.0,0.7,0,1,0.889,31,12.52,5192.0,0.00477,90.4,Low,15.0,4.8
INS-01241,2025-10-27,UAE,Telecommunications,LV (<1kV),2017,8,2.35,0.4,0.846,36.4,52.4,0.629,0,1,0.97,31,9.69,5246.0,0.00169,97.0,Low,15.0,0.94
INS-01242,2025-11-15,UAE,Renewable Energy,HV (35-150kV),2016,9,1.71,66.0,0.662,29.0,64.0,0.699,1,2,1.0,7,14.94,5083.0,0.00609,84.5,Low,14.6,2.63
INS-01243,2024-07-08,UAE,Renewable Energy,HV (35-150kV),2016,9,0.47,66.0,0.804,32.7,52.3,0.656,1,1,0.916,25,3.05,4780.0,0.00369,92.4,Low,15.0,0.7
INS-01244,2025-06-04,UAE,Construction/Building,MV (1-35kV),2014,11,1.2,11.0,0.812,34.8,48.3,0.553,0,2,0.992,6,19.88,4972.0,0.00606,80.4,Low,15.0,0.9
INS-01245,2025-01-14,UAE,Industrial,LV (<1kV),2016,9,1.78,0.4,0.837,34.7,34.7,0.855,2,1,0.795,9,13.13,5033.0,0.00439,83.2,Low,15.0,0.71
INS-01246,2024-09-11,UAE,Renewable Energy,HV (35-150kV),2006,19,1.55,66.0,0.916,40.2,65.4,0.827,1,2,0.821,4,16.26,3339.0,0.00782,57.0,Medium,9.8,3.13
INS-01247,2025-08-16,UAE,Telecommunications,EHV (>150kV),2015,10,2.98,220.0,0.859,40.5,33.0,0.67,0,0,0.948,21,6.4,4962.0,0.00239,99.0,Low,15.0,8.2
INS-01248,2025-12-19,UAE,Power Distribution (MV),LV (<1kV),2010,15,5.44,0.4,0.636,31.4,45.3,0.633,2,2,0.799,9,10.94,4970.0,0.00801,72.0,Low,13.0,2.47
INS-01249,2025-12-02,UAE,Power Distribution (MV),HV (35-150kV),2020,5,8.33,66.0,0.681,30.7,60.2,0.835,2,1,0.633,26,1.66,5151.0,0.00224,94.5,Low,15.0,12.5
INS-01250,2025-10-28,UAE,Power Transmission (HV),EHV (>150kV),2011,14,8.33,220.0,0.87,31.2,25.2,0.747,0,1,0.861,15,16.41,3761.0,0.00545,75.3,Low,11.9,27.64
INS-01251,2023-07-31,UAE,Renewable Energy,MV (1-35kV),2007,18,2.42,11.0,0.999,34.6,15.5,0.845,5,0,0.553,29,9.52,3499.0,0.00466,57.1,Medium,9.8,2.44
INS-01252,2025-11-10,UAE,Power Distribution (MV),LV (<1kV),2014,11,3.58,0.4,0.723,30.5,43.4,0.614,0,2,0.833,8,14.59,4963.0,0.00438,82.4,Low,14.8,1.45
INS-01253,2025-07-04,UAE,Telecommunications,MV (1-35kV),2006,19,4.63,11.0,0.88,28.7,62.5,0.756,0,2,0.737,7,22.68,4484.0,0.00655,62.3,Medium,13.1,3.91
INS-01254,2024-05-28,UAE,Construction/Building,MV (1-35kV),2017,8,2.44,11.0,0.673,31.0,39.4,0.655,1,0,0.951,15,6.36,5419.0,0.00139,100.0,Low,15.0,1.83
INS-01255,2023-11-05,UAE,Renewable Energy,HV (35-150kV),2010,15,0.82,66.0,0.677,29.0,39.8,0.797,0,0,0.781,18,8.17,4830.0,0.00495,89.5,Low,15.0,1.23
INS-01256,2025-08-03,UAE,Renewable Energy,MV (1-35kV),2014,11,0.73,11.0,0.948,31.4,45.7,0.438,1,1,1.0,2,0.0,3851.0,0.00489,86.1,Low,14.9,0.55
INS-01257,2025-03-28,UAE,Power Distribution (MV),MV (1-35kV),2015,10,9.73,11.0,0.908,33.7,49.8,0.704,0,0,0.88,6,10.58,4138.0,0.00414,90.4,Low,15.0,7.3
INS-01258,2023-11-13,UAE,Power Distribution (MV),HV (35-150kV),2013,12,8.0,66.0,0.708,35.0,51.4,0.682,0,1,0.961,29,9.14,4723.0,0.00551,89.2,Low,15.0,12.0
INS-01259,2024-06-14,UAE,Power Distribution (MV),MV (1-35kV),2014,11,0.72,11.0,0.814,35.9,40.8,0.794,1,1,0.851,11,5.92,3756.0,0.00374,82.4,Low,14.8,0.55
INS-01260,2025-12-21,UAE,Telecommunications,MV (1-35kV),2009,16,2.55,11.0,0.826,36.9,56.3,0.625,0,1,0.827,2,11.13,4657.0,0.0041,80.6,Low,15.0,1.91
INS-01261,2024-08-09,UAE,Renewable Energy,HV (35-150kV),2006,19,1.07,66.0,0.911,39.5,54.3,0.431,1,5,0.859,20,27.78,3638.0,0.00917,37.7,High,6.5,2.51
INS-01262,2023-05-09,UAE,Power Transmission (HV),MV (1-35kV),2018,7,49.04,11.0,0.86,28.0,48.8,0.743,0,1,0.875,32,0.0,5064.0,0.00241,100.0,Low,15.0,36.78
INS-01263,2025-04-26,UAE,Industrial,MV (1-35kV),2018,7,0.13,11.0,0.746,36.0,22.6,0.951,2,0,0.897,29,4.87,4947.0,0.00151,98.1,Low,15.0,0.1
INS-01264,2025-12-25,UAE,Power Distribution (MV),LV (<1kV),2013,12,7.55,0.4,0.78,40.0,28.1,0.626,1,2,1.0,34,8.37,4627.0,0.00762,79.9,Low,14.4,3.14
INS-01265,2023-03-28,UAE,Power Distribution (MV),EHV (>150kV),2019,6,7.76,220.0,0.958,33.7,46.0,0.646,0,1,1.0,6,1.23,5585.0,0.00288,100.0,Low,15.0,21.34
INS-01266,2025-04-26,UAE,Power Transmission (HV),HV (35-150kV),2007,18,7.32,66.0,0.792,31.7,39.5,0.663,1,0,0.641,14,9.27,3837.0,0.0055,73.9,Low,11.6,13.47
INS-01267,2023-09-09,UAE,Industrial,MV (1-35kV),2012,13,3.12,11.0,0.84,40.1,40.9,0.569,0,2,0.984,24,11.96,5209.0,0.00739,82.1,Low,15.0,2.34
INS-01268,2024-06-05,UAE,Telecommunications,EHV (>150kV),2015,10,2.96,220.0,1.0,25.7,49.4,0.822,4,1,1.0,8,4.87,5189.0,0.00597,81.5,Low,15.0,8.14
INS-01269,2025-02-09,UAE,Power Distribution (MV),MV (1-35kV),2014,11,2.8,11.0,0.714,29.6,60.1,0.826,3,2,0.989,18,9.29,5013.0,0.00517,78.3,Low,14.1,2.23
INS-01270,2024-04-01,UAE,Telecommunications,MV (1-35kV),2007,18,0.99,11.0,0.753,38.6,42.6,0.814,2,1,0.837,12,3.08,4100.0,0.00476,74.0,Low,15.0,0.74
INS-01271,2025-01-19,UAE,Telecommunications,LV (<1kV),2015,10,2.39,0.4,0.636,38.0,49.5,0.851,0,2,0.679,17,13.02,4269.0,0.00365,79.8,Low,15.0,0.96
INS-01272,2023-06-20,UAE,Renewable Energy,LV (<1kV),2012,13,4.05,0.4,0.803,34.5,43.5,0.675,1,2,1.0,33,4.6,4702.0,0.0063,81.4,Low,14.0,1.73
INS-01273,2025-04-26,UAE,Power Transmission (HV),LV (<1kV),2015,10,20.9,0.4,0.856,29.6,58.7,0.783,1,0,0.985,5,8.98,5119.0,0.00155,96.5,Low,15.0,8.36
INS-01274,2023-11-21,UAE,Power Distribution (MV),HV (35-150kV),2011,14,8.32,66.0,0.753,36.1,57.4,0.733,0,0,1.0,22,7.82,3127.0,0.00475,85.0,Low,15.0,12.48
INS-01275,2023-03-09,UAE,Telecommunications,MV (1-35kV),2018,7,0.27,11.0,0.833,34.3,14.5,0.735,0,1,0.92,32,11.5,5486.0,0.00272,97.4,Low,15.0,0.2
INS-01276,2024-04-25,UAE,Renewable Energy,LV (<1kV),2004,21,3.02,0.4,0.611,37.8,43.9,0.571,1,3,0.842,2,28.53,3621.0,0.00869,47.8,High,8.2,1.76
INS-01277,2024-07-21,UAE,Telecommunications,LV (<1kV),2010,15,1.75,0.4,0.843,42.1,45.8,0.549,0,3,0.799,4,17.45,4855.0,0.00681,67.7,Medium,14.2,0.74
INS-01278,2023-11-02,UAE,Power Distribution (MV),LV (<1kV),2013,12,8.08,0.4,0.743,32.8,38.2,0.72,0,0,0.688,4,9.23,4805.0,0.00418,90.8,Low,15.0,3.23
INS-01279,2024-01-16,UAE,Renewable Energy,MV (1-35kV),2018,7,4.14,11.0,0.759,37.2,33.8,0.519,0,2,1.0,35,11.65,5716.0,0.00544,94.0,Low,15.0,3.1
INS-01280,2023-12-11,UAE,Power Transmission (HV),HV (35-150kV),2009,16,32.1,66.0,0.86,34.2,50.0,0.701,0,3,0.922,11,13.78,4429.0,0.00787,67.4,Medium,10.6,62.27
INS-01281,2023-11-05,UAE,Power Distribution (MV),HV (35-150kV),2013,12,0.75,66.0,0.86,33.7,50.6,0.589,3,0,0.904,4,8.9,5174.0,0.0047,85.6,Low,15.0,1.12
INS-01282,2024-02-14,UAE,Renewable Energy,EHV (>150kV),2010,15,0.85,220.0,0.777,40.3,35.8,0.803,1,2,1.0,33,7.81,2973.0,0.00544,69.5,Medium,12.0,2.8
INS-01283,2025-05-31,UAE,Power Transmission (HV),HV (35-150kV),2011,14,6.66,66.0,0.906,41.8,39.7,0.721,0,1,1.0,1,3.85,3237.0,0.00388,81.5,Low,12.8,11.46
INS-01284,2025-09-29,UAE,Renewable Energy,LV (<1kV),2024,1,2.5,0.4,0.887,39.0,49.0,0.529,1,0,0.917,5,0.48,6146.0,0.00152,100.0,Low,15.0,1.0
INS-01285,2023-02-22,UAE,Construction/Building,LV (<1kV),2011,14,4.78,0.4,0.835,42.4,52.3,0.796,0,0,0.925,11,9.63,4928.0,0.00421,91.4,Low,15.0,1.91
INS-01286,2023-09-26,UAE,Renewable Energy,HV (35-150kV),2014,11,3.82,66.0,0.97,30.8,40.9,0.574,0,0,0.94,14,6.92,4669.0,0.00371,94.2,Low,15.0,5.73
INS-01287,2023-06-20,UAE,Power Transmission (HV),LV (<1kV),2008,17,14.44,0.4,0.842,36.1,49.7,0.662,0,1,1.0,17,14.04,4639.0,0.00447,80.1,Low,12.6,6.7
INS-01288,2025-03-29,UAE,Telecommunications,MV (1-35kV),2011,14,0.45,11.0,0.777,34.7,39.3,0.811,0,1,0.82,21,12.71,3686.0,0.00586,76.9,Low,15.0,0.34
INS-01289,2025-06-11,UAE,Renewable Energy,HV (35-150kV),2008,17,2.67,66.0,0.863,43.0,21.9,0.725,0,4,0.418,1,26.34,3537.0,0.00738,43.1,High,7.4,6.03
INS-01290,2025-02-09,UAE,Power Transmission (HV),HV (35-150kV),2004,21,19.58,66.0,0.815,29.5,48.2,0.719,0,1,0.674,29,26.47,3370.0,0.00602,57.4,Medium,9.0,41.12
INS-01291,2024-01-21,UAE,Renewable Energy,EHV (>150kV),2018,7,0.64,220.0,0.723,42.8,51.2,0.845,1,1,0.873,17,0.0,4879.0,0.00429,96.7,Low,15.0,1.76
INS-01292,2023-04-13,UAE,Renewable Energy,MV (1-35kV),2010,15,0.46,11.0,0.79,31.6,35.3,0.539,1,1,0.942,22,5.63,4172.0,0.0021,82.2,Low,14.2,0.36
INS-01293,2025-11-14,UAE,Renewable Energy,HV (35-150kV),2009,16,0.7,66.0,0.873,33.1,56.1,0.445,0,1,1.0,26,13.79,5014.0,0.00412,83.2,Low,14.4,1.09
INS-01294,2025-09-25,UAE,Industrial,HV (35-150kV),2016,9,1.63,66.0,0.782,32.9,52.5,0.683,0,1,0.909,12,12.98,4573.0,0.00298,89.9,Low,15.0,2.44
INS-01295,2023-12-04,UAE,Renewable Energy,MV (1-35kV),2021,4,4.29,11.0,0.799,37.2,46.3,0.756,4,1,0.894,16,0.0,5954.0,0.00133,97.7,Low,15.0,3.22
INS-01296,2025-10-25,UAE,Industrial,LV (<1kV),2014,11,2.48,0.4,0.82,34.6,30.3,0.652,1,3,0.796,21,11.31,4604.0,0.00691,71.4,Low,13.9,1.06
INS-01297,2025-11-26,UAE,Industrial,LV (<1kV),2014,11,2.76,0.4,0.77,40.1,54.1,0.75,1,0,0.799,11,0.66,4364.0,0.0039,92.6,Low,15.0,1.1
INS-01298,2025-10-14,UAE,Telecommunications,MV (1-35kV),2013,12,4.49,11.0,0.834,37.6,48.7,0.724,1,0,0.777,21,6.05,4465.0,0.00555,87.4,Low,15.0,3.37
INS-01299,2023-05-20,UAE,Telecommunications,MV (1-35kV),2019,6,2.26,11.0,0.983,33.0,29.8,0.684,0,0,0.954,11,0.0,4137.0,0.00226,100.0,Low,15.0,1.69
INS-01300,2023-08-20,UAE,Renewable Energy,LV (<1kV),2009,16,2.54,0.4,0.811,39.1,53.2,0.515,0,3,0.917,21,25.19,3256.0,0.00765,56.3,Medium,9.7,1.37
INS-01301,2024-09-23,UAE,Power Distribution (MV),MV (1-35kV),2015,10,7.81,11.0,0.604,33.7,39.6,0.609,1,0,0.956,18,6.66,5465.0,0.0034,100.0,Low,15.0,5.86
INS-01302,2024-01-04,UAE,Construction/Building,EHV (>150kV),2010,15,1.65,220.0,0.852,31.4,46.5,0.756,1,1,1.0,26,9.6,4842.0,0.00628,81.8,Low,15.0,4.54
INS-01303,2023-03-29,UAE,Telecommunications,MV (1-35kV),2012,13,4.23,11.0,0.723,31.7,61.4,0.761,1,0,0.789,16,6.72,4224.0,0.00224,87.6,Low,15.0,3.17
INS-01304,2024-11-20,UAE,Telecommunications,MV (1-35kV),2009,16,4.41,11.0,0.722,30.6,46.8,0.679,0,4,0.852,21,24.91,4291.0,0.00876,56.0,Medium,11.8,4.01
INS-01305,2024-06-17,UAE,Telecommunications,MV (1-35kV),2013,12,3.65,11.0,0.703,32.3,52.3,0.739,0,0,0.67,30,11.48,3549.0,0.00341,83.9,Low,15.0,2.74
INS-01306,2025-08-23,UAE,Renewable Energy,MV (1-35kV),2009,16,0.24,11.0,0.726,43.4,46.8,0.659,1,1,0.933,33,4.11,4340.0,0.006,81.2,Low,14.0,0.19
INS-01307,2024-03-08,UAE,Telecommunications,LV (<1kV),2012,13,3.87,0.4,0.791,36.5,40.0,0.441,1,0,1.0,20,3.6,5090.0,0.00373,95.3,Low,15.0,1.55
INS-01308,2024-06-16,UAE,Industrial,MV (1-35kV),2022,3,4.71,11.0,0.821,26.8,45.6,0.676,2,0,0.793,30,0.05,5235.0,0.0005,100.0,Low,15.0,3.53
INS-01309,2024-09-20,UAE,Renewable Energy,HV (35-150kV),2012,13,3.35,66.0,0.819,35.5,54.1,0.831,2,2,0.85,35,16.8,3888.0,0.00743,65.3,Medium,11.3,6.26
INS-01310,2024-05-11,UAE,Power Distribution (MV),HV (35-150kV),2011,14,8.02,66.0,0.743,39.7,62.0,0.637,0,2,0.855,5,14.78,4871.0,0.00516,78.0,Low,14.0,12.83
INS-01311,2023-05-26,UAE,Renewable Energy,MV (1-35kV),2013,12,2.68,11.0,0.717,38.3,39.9,0.666,0,1,1.0,33,1.47,4705.0,0.0044,94.0,Low,15.0,2.01
INS-01312,2023-06-04,UAE,Industrial,EHV (>150kV),2022,3,4.18,220.0,0.678,29.6,34.3,0.578,0,0,0.894,28,0.0,4881.0,0.00092,100.0,Low,15.0,11.5
INS-01313,2024-05-11,UAE,Power Transmission (HV),MV (1-35kV),2009,16,20.44,11.0,0.853,41.9,59.0,0.784,0,1,0.693,32,10.45,4371.0,0.00585,76.4,Low,12.0,18.4
INS-01314,2023-12-31,UAE,Power Distribution (MV),LV (<1kV),2012,13,3.58,0.4,0.882,37.9,27.8,0.786,0,0,0.928,26,9.05,4676.0,0.0024,92.2,Low,15.0,1.43
INS-01315,2023-02-27,UAE,Industrial,EHV (>150kV),2018,7,4.14,220.0,0.703,35.6,65.6,0.787,0,1,0.974,27,15.38,5332.0,0.00181,97.2,Low,15.0,11.38
INS-01316,2023-02-27,UAE,Power Transmission (HV),MV (1-35kV),2017,8,40.02,11.0,0.769,30.8,25.1,0.754,0,0,0.983,29,0.0,5220.0,0.00065,100.0,Low,15.0,30.02
INS-01317,2025-03-21,UAE,Construction/Building,MV (1-35kV),2013,12,4.41,11.0,0.948,32.8,41.3,0.72,0,0,0.928,23,0.0,4288.0,0.00122,95.9,Low,15.0,3.31
INS-01318,2023-12-03,UAE,Renewable Energy,EHV (>150kV),2020,5,3.06,220.0,0.798,41.8,45.6,0.482,0,1,0.774,29,6.3,5505.0,0.00327,100.0,Low,15.0,8.42
INS-01319,2024-12-20,UAE,Industrial,EHV (>150kV),2018,7,3.04,220.0,0.987,42.8,48.7,0.959,2,2,0.887,8,11.42,4905.0,0.00397,80.9,Low,15.0,8.36
INS-01320,2023-12-24,UAE,Renewable Energy,EHV (>150kV),2012,13,2.66,220.0,0.728,39.3,48.6,0.66,0,1,0.963,26,11.47,4637.0,0.00421,86.9,Low,15.0,7.32
INS-01321,2024-08-09,UAE,Power Transmission (HV),LV (<1kV),2015,10,43.39,0.4,0.771,40.9,49.9,0.626,0,0,1.0,6,7.47,4770.0,0.00339,98.7,Low,15.0,17.36
INS-01322,2024-11-01,UAE,Industrial,MV (1-35kV),2010,15,3.44,11.0,0.827,33.3,42.6,0.768,1,1,0.97,31,6.42,4607.0,0.00633,81.9,Low,15.0,2.58
INS-01323,2024-06-04,UAE,Renewable Energy,MV (1-35kV),2014,11,0.69,11.0,0.628,36.9,41.0,0.746,0,0,1.0,33,1.91,4593.0,0.00243,100.0,Low,15.0,0.52
INS-01324,2023-06-05,UAE,Telecommunications,MV (1-35kV),2012,13,1.96,11.0,0.721,43.4,49.5,0.727,0,0,0.723,8,6.54,4029.0,0.00453,87.6,Low,15.0,1.47
INS-01325,2024-07-19,UAE,Construction/Building,HV (35-150kV),2016,9,4.97,66.0,0.769,31.9,43.2,0.853,2,1,0.962,13,12.36,5046.0,0.00459,86.7,Low,15.0,7.46
INS-01326,2024-03-01,UAE,Power Transmission (HV),MV (1-35kV),2009,16,46.86,11.0,0.775,25.9,45.9,0.564,1,2,0.779,27,20.26,5041.0,0.00639,68.6,Medium,10.8,44.99
INS-01327,2024-08-30,UAE,Telecommunications,HV (35-150kV),2016,9,1.43,66.0,0.789,32.6,45.0,0.729,0,0,0.585,24,8.94,4611.0,0.00153,92.9,Low,15.0,2.14
INS-01328,2023-01-16,UAE,Power Distribution (MV),HV (35-150kV),2011,14,8.96,66.0,0.8,36.4,47.9,0.833,2,2,1.0,12,16.28,3683.0,0.00488,67.0,Medium,12.1,16.04
INS-01329,2023-12-25,UAE,Construction/Building,HV (35-150kV),2016,9,1.59,66.0,0.941,35.9,32.1,0.825,2,1,0.938,22,3.94,4984.0,0.0032,89.2,Low,15.0,2.39
INS-01330,2023-02-21,UAE,Industrial,LV (<1kV),2009,16,3.75,0.4,0.882,28.7,34.8,0.831,3,0,1.0,6,2.11,4089.0,0.00241,81.2,Low,15.0,1.5
INS-01331,2025-04-04,UAE,Construction/Building,HV (35-150kV),2017,8,4.9,66.0,0.604,39.4,38.6,0.685,0,3,1.0,9,18.32,4399.0,0.00516,79.6,Low,15.0,7.35
INS-01332,2025-12-08,UAE,Power Distribution (MV),MV (1-35kV),2002,23,7.28,11.0,0.713,32.0,50.2,0.624,0,2,0.76,7,27.88,3870.0,0.00686,53.6,Medium,9.6,7.43
INS-01333,2025-05-12,UAE,Industrial,MV (1-35kV),2018,7,0.2,11.0,0.918,44.0,37.4,0.95,1,2,0.968,4,15.0,4946.0,0.00363,84.4,Low,15.0,0.15
INS-01334,2024-03-02,UAE,Power Distribution (MV),LV (<1kV),2013,12,9.89,0.4,0.863,28.7,54.2,0.57,0,1,0.829,34,10.29,5367.0,0.00387,89.2,Low,15.0,3.96
INS-01335,2023-02-19,UAE,Power Distribution (MV),LV (<1kV),2012,13,5.58,0.4,0.657,42.3,38.0,0.725,0,1,0.776,26,17.9,3999.0,0.00469,78.2,Low,14.1,2.37
INS-01336,2024-05-31,UAE,Power Distribution (MV),HV (35-150kV),2010,15,1.29,66.0,0.747,30.8,23.6,0.668,0,0,0.844,35,9.32,4557.0,0.00434,88.1,Low,15.0,1.94
INS-01337,2024-03-10,UAE,Renewable Energy,LV (<1kV),2022,3,0.21,0.4,0.882,25.8,27.7,0.755,0,1,0.809,11,0.0,4924.0,0.00249,100.0,Low,15.0,0.08
